put_time [ms],get_time [ms],delete_time [ms],
0.039,0.479,7.684,
0.039,0.438,7.593,
0.038,0.446,7.554,
0.039,0.427,7.716,
0.038,0.438,7.520,
0.039,0.465,7.660,
0.038,0.440,7.493,
0.038,0.430,7.565,
0.040,0.439,7.645,
0.038,0.444,7.592,
0.038,0.451,7.645,
0.038,0.439,7.477,
0.038,0.430,7.588,
0.038,0.423,7.546,
0.038,0.459,7.676,
0.039,0.442,7.525,
0.039,0.449,7.506,
0.039,0.437,7.551,
0.038,0.446,7.439,
0.039,0.442,7.640,
