put_time [ms],get_time [ms],delete_time [ms],
0.002,0.026,0.474,
0.002,0.025,0.476,
0.002,0.025,0.478,
0.002,0.025,0.472,
0.002,0.025,0.474,
0.002,0.026,0.472,
0.002,0.025,0.468,
0.002,0.024,0.474,
0.002,0.025,0.474,
0.002,0.024,0.466,
0.002,0.026,0.512,
0.002,0.025,0.472,
0.002,0.025,0.476,
0.002,0.025,0.468,
0.002,0.024,0.470,
0.002,0.024,0.460,
0.002,0.024,0.470,
0.002,0.025,0.472,
0.002,0.026,0.470,
0.002,0.025,0.472,
