put_time [ms],get_time [ms],delete_time [ms],
0.412,0.452,0.767,
0.408,0.441,0.763,
0.410,0.437,0.764,
0.411,0.464,0.771,
0.420,0.443,0.771,
0.421,0.450,0.778,
0.409,0.450,0.770,
0.422,0.491,0.784,
0.416,0.455,0.770,
0.410,0.442,0.772,
0.411,0.440,0.765,
0.416,0.462,0.773,
0.412,0.440,0.762,
0.410,0.461,0.765,
0.412,0.444,0.768,
0.410,0.444,0.769,
0.412,0.448,0.777,
0.411,0.461,0.776,
0.415,0.473,0.775,
0.416,0.458,0.769,
