put_time [ms],get_time [ms],delete_time [ms],
3.501,4.531,6.709,
3.450,4.211,6.483,
3.463,4.165,6.477,
3.456,4.354,6.531,
3.447,4.239,6.462,
3.461,4.145,6.433,
3.453,4.186,6.478,
3.435,4.309,6.485,
3.431,4.169,6.438,
3.494,4.650,6.711,
3.424,4.221,6.455,
3.401,4.215,6.426,
3.454,4.286,6.495,
3.432,4.248,6.462,
3.433,4.196,6.430,
3.463,4.295,6.541,
3.454,4.219,6.402,
3.454,4.335,6.520,
3.504,4.560,6.703,
3.471,4.410,6.501,
