put_time [ms],get_time [ms],delete_time [ms],
1.685,1.984,3.149,
1.713,1.988,3.193,
1.703,1.955,3.159,
1.685,2.005,3.185,
1.701,2.086,3.229,
1.692,1.947,3.174,
1.680,1.961,3.158,
1.706,2.030,3.193,
1.694,1.958,3.179,
1.722,2.159,3.189,
1.692,1.997,3.188,
1.692,1.946,3.175,
1.715,1.964,3.192,
1.695,2.028,3.163,
1.698,1.956,3.239,
1.692,1.968,3.155,
1.680,1.951,3.189,
1.701,2.067,3.164,
1.709,2.106,3.200,
1.681,2.053,3.253,
