put_time [ms],get_time [ms],delete_time [ms],
0.052,0.046,0.061,
0.041,0.032,0.056,
0.049,0.047,0.067,
0.046,0.041,0.080,
0.034,0.031,0.059,
0.025,0.025,0.066,
0.044,0.042,0.072,
0.048,0.032,0.065,
0.050,0.047,0.062,
0.043,0.054,0.064,
0.053,0.050,0.101,
0.056,0.051,0.075,
0.052,0.050,0.100,
0.056,0.053,0.068,
0.041,0.044,0.053,
0.025,0.023,0.046,
0.024,0.023,0.046,
0.024,0.023,0.046,
0.024,0.023,0.046,
0.024,0.022,0.047,
