put_time [ms],get_time [ms],delete_time [ms],
0.013,0.011,0.023,
0.014,0.012,0.026,
0.013,0.011,0.024,
0.013,0.011,0.024,
0.012,0.012,0.023,
0.013,0.012,0.024,
0.012,0.010,0.021,
0.013,0.011,0.025,
0.013,0.011,0.025,
0.014,0.011,0.026,
0.013,0.011,0.024,
0.014,0.012,0.025,
0.014,0.012,0.026,
0.014,0.011,0.026,
0.013,0.011,0.024,
0.006,0.004,0.012,
0.013,0.011,0.024,
0.014,0.012,0.026,
0.013,0.011,0.024,
0.013,0.011,0.024,
