put_time [ms],get_time [ms],delete_time [ms],
1.684,1.998,3.265,
1.635,1.921,3.232,
1.693,2.043,3.281,
1.704,1.899,3.258,
1.660,2.055,3.300,
1.666,1.986,3.273,
1.655,1.926,3.260,
1.659,2.060,3.257,
1.662,1.958,3.260,
1.657,1.956,3.276,
1.730,2.114,3.401,
1.649,1.942,3.257,
1.655,1.948,3.265,
1.679,2.165,3.282,
1.644,1.983,3.268,
1.668,2.025,3.296,
1.665,1.944,3.247,
1.684,1.956,3.253,
1.723,1.947,3.297,
1.627,1.958,3.301,
