put_time [ms],get_time [ms],delete_time [ms],
0.784,0.925,1.537,
0.773,0.887,1.535,
0.780,0.874,1.532,
0.780,0.874,1.524,
0.778,0.905,1.534,
0.798,0.865,1.536,
0.780,0.933,1.538,
0.787,0.879,1.523,
0.782,0.898,1.539,
0.776,0.878,1.516,
0.777,0.921,1.532,
0.776,0.941,1.518,
0.775,0.890,1.522,
0.791,0.885,1.521,
0.783,0.881,1.510,
0.792,0.866,1.524,
0.789,0.879,1.536,
0.775,0.898,1.545,
0.777,0.894,1.526,
0.772,0.876,1.504,
