put_time [ms],get_time [ms],delete_time [ms],
0.102,0.116,0.191,
0.101,0.102,0.189,
0.101,0.102,0.190,
0.102,0.111,0.191,
0.102,0.104,0.189,
0.102,0.113,0.189,
0.103,0.100,0.189,
0.102,0.103,0.190,
0.102,0.104,0.188,
0.102,0.100,0.188,
0.102,0.098,0.196,
0.102,0.106,0.193,
0.102,0.108,0.197,
0.107,0.100,0.188,
0.100,0.101,0.189,
0.101,0.103,0.187,
0.103,0.100,0.190,
0.102,0.103,0.189,
0.101,0.101,0.187,
0.103,0.103,0.190,
