put_time [ms],get_time [ms],delete_time [ms],
0.001,0.027,0.265,
0.001,0.025,0.265,
0.001,0.029,0.269,
0.001,0.028,0.265,
0.001,0.028,0.266,
0.001,0.026,0.263,
0.001,0.026,0.262,
0.001,0.026,0.278,
0.001,0.027,0.260,
0.001,0.027,0.266,
