put_time [ms],get_time [ms],delete_time [ms],
0.096,2.064,17.924,
0.098,2.203,18.303,
0.101,2.139,18.535,
0.099,2.167,18.117,
0.099,2.153,18.254,
0.097,2.211,17.951,
0.100,2.225,17.956,
0.099,2.214,18.777,
0.100,2.117,18.336,
0.100,2.067,18.476,
