put_time [ms],get_time [ms],delete_time [ms],
0.345,4.405,64.756,
0.344,4.470,65.050,
0.344,4.540,65.235,
0.345,4.283,64.867,
0.346,4.592,65.992,
0.345,4.599,64.871,
0.345,4.387,65.742,
0.344,4.524,64.828,
0.342,4.338,64.540,
0.345,4.363,64.254,
0.345,4.439,64.685,
0.347,4.603,65.378,
0.345,4.295,64.705,
0.345,4.540,66.473,
0.345,4.349,65.394,
0.347,4.557,65.292,
0.342,4.412,64.739,
0.346,4.402,64.297,
0.345,4.512,65.219,
0.343,4.462,64.630,
