put_time [ms],get_time [ms],delete_time [ms],
0.169,2.131,31.867,
0.171,2.053,32.115,
0.172,2.209,32.527,
0.172,2.092,31.849,
0.170,2.087,31.844,
0.172,2.108,32.042,
0.170,2.118,31.528,
0.169,2.064,31.616,
0.172,2.128,32.447,
0.169,2.188,31.722,
0.170,2.100,32.133,
0.171,2.111,31.463,
0.173,2.180,32.337,
0.169,2.136,32.283,
0.170,2.036,31.484,
0.170,2.138,32.034,
0.170,2.081,32.098,
0.176,2.162,32.801,
0.171,2.254,32.150,
0.172,2.099,31.691,
