put_time [ms],get_time [ms],delete_time [ms],
0.002,0.025,0.470,
0.002,0.025,0.462,
0.002,0.026,0.472,
0.002,0.027,0.474,
0.002,0.026,0.469,
0.002,0.025,0.468,
0.002,0.028,0.465,
0.002,0.026,0.469,
0.002,0.027,0.466,
0.002,0.025,0.466,
0.002,0.026,0.482,
0.002,0.026,0.466,
0.002,0.025,0.472,
0.002,0.026,0.471,
0.002,0.026,0.465,
0.002,0.025,0.474,
0.002,0.026,0.459,
0.002,0.025,0.470,
0.002,0.026,0.473,
0.002,0.024,0.468,
