put_time [ms],get_time [ms],delete_time [ms],
0.000,0.006,0.116,
0.000,0.006,0.127,
0.000,0.006,0.132,
0.000,0.006,0.128,
0.000,0.006,0.124,
0.000,0.005,0.119,
0.000,0.005,0.121,
0.000,0.002,0.055,
0.000,0.002,0.056,
0.000,0.003,0.056,
0.000,0.002,0.055,
0.000,0.002,0.055,
0.000,0.002,0.055,
0.000,0.003,0.056,
0.000,0.002,0.056,
0.000,0.002,0.057,
0.000,0.002,0.056,
0.000,0.002,0.056,
0.000,0.002,0.055,
0.000,0.002,0.055,
