put_time [ms],get_time [ms],delete_time [ms],
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.027,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.030,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.028,
0.000,0.001,0.027,
0.000,0.001,0.028,
0.000,0.001,0.027,
0.000,0.001,0.029,
