put_time [ms],get_time [ms],delete_time [ms],
0.003,0.032,0.499,
0.003,0.032,0.671,
0.003,0.031,0.507,
0.003,0.032,0.693,
0.004,0.023,0.508,
0.004,0.022,0.523,
0.002,0.024,0.520,
0.003,0.029,0.621,
0.003,0.041,0.591,
0.003,0.031,0.634,
0.002,0.027,0.525,
0.002,0.028,0.606,
0.002,0.027,0.585,
0.002,0.026,0.550,
0.003,0.023,0.480,
0.003,0.024,0.641,
0.003,0.032,0.667,
0.002,0.027,0.537,
0.002,0.028,0.590,
0.005,0.043,0.511,
