put_time [ms],get_time [ms],delete_time [ms],
0.008,0.002,0.025,
0.010,0.002,0.017,
0.007,0.002,0.006,
0.008,0.002,0.010,
0.011,0.002,0.012,
0.007,0.002,0.010,
0.007,0.002,0.011,
0.008,0.002,0.017,
0.008,0.002,0.005,
0.010,0.002,0.016,
