put_time [ms],get_time [ms],delete_time [ms],
0.014,0.011,0.026,
0.017,0.011,0.029,
0.018,0.011,0.043,
0.018,0.011,0.020,
0.018,0.012,0.029,
0.020,0.011,0.028,
0.022,0.012,0.025,
0.016,0.011,0.030,
0.014,0.011,0.024,
0.017,0.011,0.044,
