put_time [ms],get_time [ms],delete_time [ms],
2.211,4.372,4.370,
2.346,4.549,4.546,
2.335,4.419,4.215,
2.252,4.511,4.405,
2.298,4.720,4.374,
2.254,4.621,4.499,
2.196,4.511,4.297,
2.285,4.699,4.472,
2.185,4.501,4.379,
2.292,4.627,4.494,
