put_time [ms],get_time [ms],delete_time [ms],
0.284,0.522,0.534,
0.283,0.512,0.556,
0.283,0.499,0.530,
0.283,0.521,0.545,
0.279,0.515,0.563,
0.290,0.531,0.551,
0.282,0.481,0.572,
0.280,0.507,0.548,
0.310,0.502,0.531,
0.275,0.584,0.568,
