put_time [ms],get_time [ms],delete_time [ms],
0.024,0.027,0.045,
0.025,0.025,0.048,
0.025,0.027,0.049,
0.027,0.025,0.046,
0.028,0.024,0.044,
0.031,0.025,0.041,
0.024,0.024,0.042,
0.023,0.026,0.041,
0.026,0.024,0.046,
0.033,0.025,0.047,
