put_time [ms],get_time [ms],delete_time [ms],
8.927,20.655,18.046,
8.953,19.394,17.890,
8.825,20.403,17.809,
9.053,19.255,17.913,
8.882,20.235,17.803,
8.969,19.577,17.740,
9.116,20.908,17.782,
8.937,19.807,17.515,
8.912,19.812,18.377,
8.938,19.367,17.459,
