put_time [ms],get_time [ms],delete_time [ms],
4.453,9.688,8.735,
4.521,9.800,8.497,
4.477,9.130,8.781,
4.473,10.058,8.659,
4.551,9.253,8.988,
4.454,9.387,8.728,
4.458,10.151,8.784,
4.439,9.109,8.783,
4.524,9.475,9.075,
4.564,9.491,8.686,
