put_time [ms],get_time [ms],delete_time [ms],
0.012,0.000,0.014,
0.011,0.000,0.014,
0.012,0.000,0.014,
0.012,0.000,0.014,
0.012,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.011,0.000,0.014,
0.012,0.000,0.014,
0.012,0.000,0.014,
0.011,0.000,0.014,
0.013,0.000,0.019,
0.012,0.000,0.014,
0.011,0.000,0.014,
0.012,0.000,0.014,
0.019,0.000,0.024,
0.011,0.000,0.014,
0.013,0.000,0.014,
0.014,0.000,0.014,
0.011,0.000,0.014,
