put_time [ms],get_time [ms],delete_time [ms],
16.737,0.026,31.307,
16.621,0.023,31.486,
16.747,0.023,31.338,
16.677,0.024,31.137,
16.860,0.026,32.289,
16.422,0.025,31.164,
16.541,0.024,30.995,
16.712,0.023,30.769,
16.745,0.027,30.979,
16.800,0.027,31.809,
16.723,0.026,31.042,
16.757,0.025,31.311,
16.716,0.025,32.389,
16.666,0.025,31.223,
16.482,0.025,31.619,
16.654,0.024,30.962,
16.731,0.023,31.375,
16.739,0.026,31.602,
16.770,0.025,31.682,
16.653,0.024,31.129,
