put_time [ms],get_time [ms],delete_time [ms],
4.762,0.012,8.698,
4.734,0.011,9.223,
4.883,0.012,8.950,
5.097,0.013,8.837,
4.803,0.011,8.759,
4.786,0.011,8.830,
4.829,0.013,8.898,
4.760,0.011,8.795,
4.867,0.011,8.872,
4.804,0.011,8.769,
