put_time [ms],get_time [ms],delete_time [ms],
0.301,0.000,0.525,
0.303,0.000,0.517,
0.298,0.000,0.519,
0.299,0.000,0.527,
0.320,0.000,0.543,
0.302,0.000,0.523,
0.305,0.000,0.548,
0.296,0.000,0.523,
0.312,0.000,0.547,
0.305,0.000,0.527,
