put_time [ms],get_time [ms],delete_time [ms],
0.014,0.000,0.008,
0.020,0.000,0.012,
0.017,0.000,0.015,
0.020,0.000,0.012,
0.012,0.000,0.008,
0.010,0.000,0.008,
0.012,0.000,0.008,
0.014,0.000,0.008,
0.011,0.000,0.013,
0.016,0.000,0.008,
