put_time [ms],get_time [ms],delete_time [ms],
9.675,0.025,18.944,
10.770,0.024,17.408,
9.948,0.024,18.938,
9.759,0.023,18.159,
10.043,0.026,18.694,
9.971,0.026,17.573,
9.819,0.025,18.168,
9.680,0.024,19.396,
10.054,0.024,18.253,
9.867,0.025,19.159,
