put_time [ms],get_time [ms],delete_time [ms],
0.225,0.449,0.481,
0.219,0.470,0.438,
0.227,0.452,0.451,
0.228,0.448,0.437,
0.227,0.455,0.452,
0.226,0.475,0.435,
0.221,0.469,0.443,
0.223,0.468,0.445,
0.221,0.455,0.437,
0.226,0.471,0.443,
