put_time [ms],get_time [ms],delete_time [ms],
0.000,0.006,0.115,
0.000,0.006,0.117,
0.000,0.006,0.116,
0.000,0.006,0.115,
0.000,0.006,0.116,
0.000,0.006,0.115,
0.000,0.007,0.117,
0.000,0.007,0.122,
0.000,0.006,0.116,
0.000,0.006,0.117,
0.000,0.006,0.120,
0.000,0.006,0.114,
0.000,0.006,0.126,
0.000,0.006,0.114,
0.000,0.006,0.118,
0.000,0.007,0.116,
0.000,0.006,0.114,
0.000,0.006,0.117,
0.000,0.006,0.116,
0.000,0.006,0.119,
