put_time [ms],get_time [ms],delete_time [ms],
0.009,0.018,0.014,
0.008,0.016,0.014,
0.008,0.011,0.013,
0.008,0.012,0.013,
0.008,0.013,0.013,
0.009,0.013,0.015,
0.008,0.016,0.015,
0.009,0.012,0.013,
0.008,0.012,0.013,
0.008,0.012,0.013,
