put_time [ms],get_time [ms],delete_time [ms],
0.118,0.224,0.216,
0.118,0.221,0.213,
0.119,0.218,0.213,
0.119,0.230,0.239,
0.121,0.234,0.221,
0.119,0.235,0.214,
0.120,0.226,0.220,
0.119,0.222,0.212,
0.122,0.226,0.218,
0.121,0.233,0.218,
