put_time [ms],get_time [ms],delete_time [ms],
2.023,4.340,3.875,
1.982,4.334,3.875,
2.015,4.157,3.618,
1.996,4.527,3.646,
1.963,4.343,3.741,
2.005,4.248,3.683,
2.001,4.331,3.899,
1.991,4.484,3.883,
1.956,4.389,3.786,
1.973,4.220,3.690,
