put_time [ms],get_time [ms],delete_time [ms],
1.660,1.952,3.276,
1.632,1.987,3.288,
1.685,2.043,3.286,
1.662,1.961,3.310,
1.683,1.945,3.283,
1.654,2.019,3.301,
1.653,1.948,3.309,
1.646,1.979,3.282,
1.670,1.919,3.342,
1.629,1.901,3.240,
1.698,2.045,3.421,
1.638,1.925,3.251,
1.673,1.978,3.333,
1.664,1.982,3.256,
1.645,1.903,3.216,
1.718,1.922,3.280,
1.663,2.025,3.337,
1.632,1.905,3.251,
1.656,1.956,3.325,
1.638,1.942,3.279,
