put_time [ms],get_time [ms],delete_time [ms],
0.404,0.421,0.756,
0.393,0.416,0.765,
0.395,0.416,0.756,
0.399,0.427,0.749,
0.391,0.437,0.766,
0.393,0.420,0.765,
0.390,0.422,0.746,
0.390,0.435,0.754,
0.384,0.426,0.756,
0.389,0.422,0.768,
0.409,0.411,0.754,
0.386,0.438,0.755,
0.388,0.432,0.763,
0.399,0.428,0.767,
0.409,0.418,0.769,
0.388,0.415,0.752,
0.388,0.414,0.758,
0.390,0.423,0.761,
0.406,0.471,0.772,
0.400,0.424,0.746,
