put_time [ms],get_time [ms],delete_time [ms],
0.595,1.033,1.110,
0.633,1.067,1.191,
0.596,1.044,1.065,
0.617,1.070,1.094,
0.600,1.051,1.071,
0.612,1.039,1.068,
0.587,1.056,1.079,
0.610,1.037,1.069,
0.632,1.064,1.089,
0.607,1.086,1.072,
