put_time [ms],get_time [ms],delete_time [ms],
0.027,0.026,0.042,
0.023,0.026,0.041,
0.025,0.026,0.043,
0.024,0.026,0.044,
0.026,0.026,0.044,
0.022,0.027,0.040,
0.023,0.027,0.043,
0.024,0.026,0.041,
0.022,0.027,0.048,
0.024,0.026,0.050,
