put_time [ms],get_time [ms],delete_time [ms],
0.022,0.483,4.561,
0.022,0.473,4.292,
0.022,0.473,4.342,
0.021,0.481,4.309,
0.022,0.467,4.430,
0.022,0.476,4.290,
0.023,0.483,4.617,
0.022,0.467,4.396,
0.022,0.492,4.482,
0.021,0.464,4.290,
