put_time [ms],get_time [ms],delete_time [ms],
0.087,2.080,17.786,
0.086,1.997,17.345,
0.089,2.078,17.818,
0.088,2.064,17.523,
0.090,2.121,17.773,
0.087,2.043,18.117,
0.088,2.061,17.550,
0.089,2.080,17.783,
0.089,2.050,18.065,
0.087,2.099,17.572,
