put_time [ms],get_time [ms],delete_time [ms],
0.001,0.010,0.228,
0.001,0.010,0.230,
0.001,0.011,0.228,
0.001,0.012,0.238,
0.001,0.011,0.235,
0.001,0.011,0.253,
0.001,0.011,0.234,
0.001,0.011,0.229,
0.001,0.011,0.243,
0.001,0.011,0.237,
0.001,0.012,0.299,
0.001,0.011,0.230,
0.001,0.011,0.229,
0.001,0.010,0.233,
0.001,0.012,0.226,
0.002,0.014,0.286,
0.001,0.010,0.234,
0.001,0.011,0.232,
0.001,0.010,0.241,
0.002,0.025,0.526,
