put_time [ms],get_time [ms],delete_time [ms],
0.078,0.874,15.484,
0.077,0.873,15.373,
0.078,0.897,15.480,
0.078,0.878,15.353,
0.078,0.889,15.356,
0.078,0.903,15.376,
0.077,0.939,15.473,
0.082,0.888,15.368,
0.077,0.870,15.365,
0.078,0.883,15.259,
0.077,0.884,15.134,
0.077,0.878,15.281,
0.078,0.911,15.486,
0.078,0.926,15.408,
0.079,0.889,15.275,
0.078,0.912,15.467,
0.077,0.911,15.421,
0.077,0.901,15.227,
0.078,0.867,15.135,
0.077,0.868,15.018,
