put_time [ms],get_time [ms],delete_time [ms],
0.003,0.028,0.496,
0.002,0.024,0.511,
0.002,0.024,0.494,
0.003,0.031,0.702,
0.004,0.029,0.508,
0.003,0.030,0.534,
0.002,0.027,0.560,
0.004,0.023,0.505,
0.003,0.029,0.660,
0.003,0.028,0.631,
0.004,0.041,0.564,
0.003,0.030,0.651,
0.004,0.037,0.621,
0.003,0.031,0.674,
0.002,0.024,0.541,
0.004,0.022,0.511,
0.002,0.024,0.554,
0.004,0.024,0.505,
0.003,0.032,0.759,
0.005,0.023,0.504,
