put_time [ms],get_time [ms],delete_time [ms],
2.648,1.961,3.830,
2.582,2.009,3.801,
2.490,2.022,3.860,
2.781,2.018,3.844,
2.489,2.190,3.820,
2.485,1.941,3.831,
2.381,2.058,3.846,
2.758,2.102,3.844,
2.186,2.026,3.749,
2.632,2.030,3.825,
2.694,1.980,3.816,
2.468,2.019,3.829,
2.578,2.100,3.835,
2.575,2.038,3.823,
2.562,2.066,3.851,
2.533,1.977,3.870,
2.456,2.026,3.832,
2.387,1.984,3.786,
2.646,2.104,3.863,
2.733,1.978,3.819,
