put_time [ms],get_time [ms],delete_time [ms],
4.383,4.479,7.843,
4.427,4.272,7.684,
4.448,4.279,7.714,
4.494,4.542,7.794,
4.534,4.153,7.649,
4.534,4.170,7.607,
4.421,4.447,7.877,
4.389,4.128,7.640,
4.417,4.336,7.764,
4.418,4.263,7.673,
4.604,4.355,7.716,
4.406,4.238,7.624,
4.585,4.243,7.654,
4.559,4.189,7.635,
4.701,4.556,7.728,
4.568,4.369,7.608,
4.368,4.185,7.651,
3.974,4.252,7.728,
4.313,4.162,7.703,
4.447,4.285,7.700,
