put_time [ms],get_time [ms],delete_time [ms],
0.491,0.469,0.950,
0.873,0.458,0.950,
0.501,0.462,0.958,
0.901,0.474,0.961,
0.857,0.457,0.960,
0.947,0.483,0.956,
1.063,0.466,0.951,
0.888,0.462,0.953,
0.815,0.477,0.941,
0.899,0.464,0.967,
1.001,0.458,0.959,
0.997,0.456,0.970,
0.810,0.465,0.962,
0.926,0.459,0.974,
1.021,0.462,0.953,
0.814,0.451,0.955,
1.044,0.469,0.963,
0.856,0.475,0.970,
0.882,0.445,0.950,
0.891,0.495,0.962,
