put_time [ms],get_time [ms],delete_time [ms],
0.005,0.111,1.097,
0.005,0.120,1.073,
0.006,0.112,1.077,
0.005,0.115,1.066,
0.005,0.108,1.077,
0.005,0.108,1.028,
0.005,0.109,1.134,
0.005,0.112,1.110,
0.005,0.107,1.070,
0.005,0.112,1.100,
