put_time [ms],get_time [ms],delete_time [ms],
0.178,4.248,35.734,
0.176,4.247,35.248,
0.178,4.186,35.782,
0.176,4.275,35.548,
0.176,4.273,35.851,
0.182,4.227,36.788,
0.182,4.315,35.821,
0.180,4.258,36.989,
0.178,4.430,36.874,
0.181,4.407,35.773,
