put_time [ms],get_time [ms],delete_time [ms],
0.060,0.109,0.108,
0.060,0.110,0.108,
0.060,0.109,0.108,
0.060,0.107,0.108,
0.061,0.116,0.112,
0.060,0.110,0.109,
0.062,0.113,0.110,
0.061,0.108,0.109,
0.058,0.109,0.106,
0.059,0.110,0.108,
