put_time [ms],get_time [ms],delete_time [ms],
1.007,2.024,1.953,
0.971,2.063,1.898,
0.997,2.094,1.802,
1.010,2.062,1.858,
1.027,2.116,1.837,
0.988,2.054,1.833,
0.988,2.086,1.819,
0.987,2.018,1.804,
0.988,1.978,1.837,
0.999,2.095,1.890,
